report_date,environment_type,falcon_instance,functional_domain,k8s_cluster,karpenter_status,cpu_packing_percent
2025-11-30,prod,aws-prod5-uswest2,core1,sam-restricted4,Karpenter_Disabled,39.136709174596504
2025-11-30,prod,aws-prod4-apsoutheast2,foundation,sam-log-mon2,Karpenter_Disabled,39.1446369502739
2025-11-30,prod,aws-prod21-useast2,core1,sam-restricted6,Karpenter_Disabled,39.1539492760108
2025-11-30,prod,aws-prod14-apnortheast2,foundation,sam-log-mon2,Karpenter_Disabled,39.2434511221116
2025-11-30,test,test1-uswest2,foundation,sam-logging-monitoring1,Karpenter_Enabled,39.2554735030931
2025-11-30,prod,aws-prod1-useast1,core1,sam-restricted6,Karpenter_Disabled,39.3102993755033
2025-11-30,prod,aws-prod13-euwest2,core1,sam-restricted4,Karpenter_Disabled,39.3405125708213
2025-11-30,prod,aws-prod5-uswest2,core2,sam-restricted9,Karpenter_Disabled,39.3720945400504
2025-11-30,prod,aws-prod11-saeast1,edge,sam-processing1,Karpenter_Disabled,39.3766567929854
2025-11-30,prod,aws-prod13-euwest2,core1,sam-restricted2,Karpenter_Disabled,39.457085803964304
2025-11-30,prod,aws-prod2-apsouth1,edge,sam-processing1,Karpenter_Disabled,39.4573805469399
2025-11-30,prod,aws-prod16-eunorth1,core1,sam-restricted1,Karpenter_Disabled,39.5115650186171
2025-11-30,prod,aws-prod12-euwest3,core1,sam-restricted3,Karpenter_Disabled,39.545444831371604
2025-11-30,esvc,aws-esvc2-uswest2,monitoring-regional,sam-log-mon6,Karpenter_Disabled,39.5500055195334
2025-11-30,test,test1-uswest2,core4,sam-bigdata3,Karpenter_Disabled,39.5686482498982
2025-11-30,prod,aws-prod1-useast1,tableau,sam-processing4,Karpenter_Disabled,39.6035554319782
2025-11-30,prod,aws-prod1-useast1,core1,sam-restricted11,Karpenter_Disabled,39.6534144006956
2025-11-30,prod,aws-prod5-uswest2,core2,sam-restricted5,Karpenter_Disabled,39.6842265187776
2025-11-30,prod,aws-prod22-apnortheast3,core1,sam-restricted3,Karpenter_Disabled,39.7209555531621
2025-11-30,prod,aws-prod9-apnortheast1,monitoring-regional,sam-log-mon4,Karpenter_Disabled,39.7429204722397
2025-11-30,prod,aws-prod9-apnortheast1,monitoring-regional,sam-log-mon3,Karpenter_Disabled,39.7443996103405
2025-11-30,prod,aws-prod8-cacentral1,crypto,sam-hub1,Karpenter_Disabled,39.846276154841505
2025-11-30,prod,aws-prod12-euwest3,core1,sam-restricted2,Karpenter_Disabled,39.8601810310118
2025-11-30,esvc,aws-esvc2-uswest2,monitoring,sam-logging-monitoring3,Karpenter_Disabled,39.8747889020585
2025-11-30,prod,aws-prod5-uswest2,core1,sam-restricted10,Karpenter_Disabled,39.877287760944
2025-11-30,esvc,aws-esvc1-useast2,monitoring,sam-logging-monitoring5,Karpenter_Disabled,39.8823274225911
2025-11-30,prod,aws-prod5-uswest2,core1,sam-restricted9,Karpenter_Disabled,39.9774801258322
2025-11-30,prod,aws-prod5-uswest2,core2,sam-restricted8,Karpenter_Disabled,40.0211084501031
2025-11-30,esvc,aws-esvc2-uswest2,devx-preprod,sam-processing2,Karpenter_Disabled,40.0581705555169
2025-11-30,prod,aws-prod9-apnortheast1,monitoring-regional,sam-log-mon6,Karpenter_Disabled,40.0756272901222
2025-11-30,prod,aws-prod9-apnortheast1,monitoring-regional,sam-log-mon2,Karpenter_Disabled,40.078406423574904
2025-11-30,test,test1-uswest2,core3,sam-restricted2,Karpenter_Disabled,40.1429450491661
2025-11-30,prod,aws-prod21-useast2,core1,sam-restricted11,Karpenter_Disabled,40.2226654830198
2025-11-30,esvc,aws-esvc3-uswest2,security,sam-mgmt-truth1,Karpenter_Disabled,40.3167699025284
2025-11-30,prod,aws-prod1-useast1,core1,sam-restricted2,Karpenter_Disabled,40.356118896080105
2025-11-30,prod,aws-prod5-uswest2,core2,sam-restricted2,Karpenter_Disabled,40.3623435284491
2025-11-30,test,test1-uswest2,cdp001,sam-restricted1,Karpenter_Disabled,40.4799253856472
2025-11-30,prod,aws-prod5-uswest2,core2,sam-restricted1,Karpenter_Disabled,40.709439004509804
2025-11-30,prod,aws-prod5-uswest2,core1,sam-restricted1,Karpenter_Disabled,40.739716123262504
2025-11-30,prod,aws-prod13-euwest2,core1,sam-restricted6,Karpenter_Disabled,40.8659701580628
2025-11-30,prod,aws-prod5-uswest2,core1,sam-restricted5,Karpenter_Disabled,40.9404439255277
2025-11-30,prod,aws-prod4-apsoutheast2,core1,sam-restricted1,Karpenter_Disabled,40.9563602146463
