report_date,environment_type,falcon_instance,functional_domain,k8s_cluster,karpenter_status,cpu_packing_percent
2025-03-31,prod,aws-prod16-eunorth1,core1,sam-restricted2,Karpenter_Disabled,36.72588803557598
2025-03-31,prod,aws-prod5-uswest2,core2,sam-restricted4,Karpenter_Disabled,36.88415041105896
2025-03-31,prod,aws-prod16-eunorth1,core1,sam-restricted3,Karpenter_Disabled,36.916495026158856
2025-03-31,prod,aws-prod5-uswest2,core1,sam-restricted10,Karpenter_Disabled,36.953726722488675
2025-03-31,prod,aws-prod8-cacentral1,core1,sam-restricted1,Karpenter_Disabled,37.113113024353524
2025-03-31,prod,aws-prod3-eucentral1,monitoring-regional,sam-log-mon1,Karpenter_Disabled,37.250747073679065
2025-03-31,prod,aws-prod5-uswest2,core2,sam-restricted1,Karpenter_Disabled,37.335790864336296
2025-03-31,prod,aws-prod8-cacentral1,core1,sam-restricted2,Karpenter_Disabled,37.384192395272905
2025-03-31,prod,aws-prod9-apnortheast1,monitoring-regional,sam-log-mon1,Karpenter_Disabled,37.42551777096068
2025-03-31,prod,aws-prod16-eunorth1,core1,sam-restricted5,Karpenter_Disabled,37.48505989211664
2025-03-31,prod,aws-prod12-euwest3,core1,sam-restricted3,Karpenter_Disabled,37.533052756598565
2025-03-31,prod,aws-prod1-useast1,core1,sam-restricted6,Karpenter_Disabled,37.55203911339832
2025-03-31,prod,aws-prod5-uswest2,core1,sam-restricted9,Karpenter_Disabled,37.64663258169142
2025-03-31,prod,aws-prod2-apsouth1,core1,sam-restricted2,Karpenter_Disabled,37.673723042919256
2025-03-31,prod,aws-prod16-eunorth1,core1,sam-restricted1,Karpenter_Disabled,37.714800283950616
2025-03-31,prod,aws-prod21-useast2,core1,sam-restricted13,Karpenter_Disabled,37.73102142053092
2025-03-31,prod,aws-prod11-saeast1,core1,sam-restricted2,Karpenter_Disabled,37.780406552500544
2025-03-31,prod,aws-prod5-uswest2,core1,sam-restricted8,Karpenter_Disabled,37.83569544996361
2025-03-31,prod,aws-prod11-saeast1,core1,sam-restricted1,Karpenter_Disabled,37.846579702828635
2025-03-31,prod,aws-prod16-eunorth1,core1,sam-restricted4,Karpenter_Disabled,37.88006838300231
2025-03-31,prod,aws-prod14-apnortheast2,core1,sam-restricted1,Karpenter_Disabled,37.896240878020635
2025-03-31,prod,aws-prod21-useast2,core1,sam-restricted11,Karpenter_Disabled,37.937298980360076
2025-03-31,prod,aws-prod12-euwest3,core1,sam-restricted2,Karpenter_Disabled,38.05260215454149
2025-03-31,prod,aws-prod5-uswest2,core2,sam-restricted5,Karpenter_Disabled,38.26649851493438
