report_date,environment_type,falcon_instance,functional_domain,k8s_cluster,karpenter_status,cpu_packing_percent
2025-10-31,prod,aws-prod1-useast1,core1,sam-restricted1,Karpenter_Disabled,36.82653257473963
2025-10-31,prod,aws-prod5-uswest2,core1,sam-restricted8,Karpenter_Disabled,36.8268288701648
2025-10-31,prod,aws-prod3-eucentral1,core1,sam-restricted4,Karpenter_Disabled,37.16705674261462
2025-10-31,prod,aws-prod13-euwest2,core1,sam-restricted4,Karpenter_Disabled,37.23741546075549
2025-10-31,prod,aws-prod21-useast2,core1,sam-restricted7,Karpenter_Disabled,37.23920111675405
2025-10-31,prod,aws-prod2-apsouth1,core1,sam-restricted6,Karpenter_Disabled,37.25245927872047
2025-10-31,prod,aws-prod5-uswest2,core2,sam-restricted3,Karpenter_Disabled,37.25821322243466
2025-10-31,prod,aws-prod2-apsouth1,core1,sam-restricted3,Karpenter_Disabled,37.27121442897798
2025-10-31,prod,aws-prod21-useast2,core1,sam-restricted10,Karpenter_Disabled,37.27505685450298
2025-10-31,prod,aws-prod13-euwest2,core1,sam-restricted5,Karpenter_Disabled,37.3282254249018
2025-10-31,prod,aws-prod4-apsoutheast2,ecom1,sam-restricted1,Karpenter_Disabled,37.332741811837955
2025-10-31,prod,aws-prod16-eunorth1,ecom1,sam-restricted1,Karpenter_Disabled,37.33275524533134
2025-10-31,prod,aws-prod2-apsouth1,core1,sam-restricted4,Karpenter_Disabled,37.37985740061597
2025-10-31,prod,aws-prod3-eucentral1,core1,sam-restricted1,Karpenter_Disabled,37.446993266364245
2025-10-31,prod,aws-prod24-apsouth2,core1,sam-restricted1,Karpenter_Disabled,37.578425196948245
2025-10-31,prod,aws-prod5-uswest2,core1,sam-restricted6,Karpenter_Disabled,37.58908514396035
2025-10-31,prod,aws-prod5-uswest2,core1,sam-restricted2,Karpenter_Disabled,37.60616975954348
2025-10-31,prod,aws-prod16-eunorth1,core1,sam-restricted2,Karpenter_Disabled,37.741031895318024
2025-10-31,test,test1-uswest2,core4,sam-bigdata3,Karpenter_Disabled,37.7782505523577
2025-10-31,prod,aws-prod5-uswest2,core2,sam-restricted4,Karpenter_Disabled,37.852364253078754
2025-10-31,prod,aws-prod16-eunorth1,core1,sam-restricted4,Karpenter_Disabled,37.86421722519124
2025-10-31,prod,aws-prod18-mecentral1,gid,sam-restricted1,Karpenter_Disabled,37.922628898847535
2025-10-31,prod,aws-prod5-uswest2,core1,sam-restricted3,Karpenter_Disabled,38.07760453641716
2025-10-31,prod,aws-prod21-useast2,core1,sam-restricted13,Karpenter_Disabled,38.086704955656295
2025-10-31,prod,aws-prod16-eunorth1,core1,sam-restricted3,Karpenter_Disabled,38.12336184675541
2025-10-31,prod,aws-prod22-apnortheast3,edge,sam-processing1,Karpenter_Disabled,38.26961650545627
2025-10-31,prod,aws-prod9-apnortheast1,edge,sam-processing1,Karpenter_Disabled,38.37054062293305
2025-10-31,prod,aws-prod11-saeast1,core1,sam-restricted2,Karpenter_Disabled,38.490472235759974
2025-10-31,prod,aws-prod3-eucentral1,core1,sam-restricted2,Karpenter_Disabled,38.501926258199575
2025-10-31,prod,aws-prod16-eunorth1,core1,sam-restricted5,Karpenter_Disabled,38.53546500132365
2025-10-31,esvc,aws-esvc1-useast2,devx-prod,sam-processing2,Karpenter_Disabled,38.58288644480082
